composition,structure_id,energyperatom
Na1Sb1Pb1,NaSbPb_EuPPt_164,-3.246861805
Na1Sb1Pb1,NaSbPb_NaCdAs_62_1,-3.2464848789999996
Na1Sb1Pb1,NaSbPb_HfAsRu_46,-3.242355805
Na1Sb1Pb1,NaSbPb_ZnCuAs_216,-3.240441618
Na1Sb1Pb1,NaSbPb_LiZnAs_216,-3.23947629
Na1Sb1Pb1,NaSbPb_LiZnP_216_2,-3.239465637
Na1Sb1Pb1,NaSbPb_LiMnAs_129,-3.238202067
Na1Sb1Pb1,NaSbPb_MgAgSb_120,-3.233151623
Na1Sb1Pb1,NaSbPb_NaBeAs_194,-3.228436395
Na1Sb1Pb1,NaSbPb_NaBeSb_194,-3.228200425
Na1Sb1Pb1,NaSbPb_KZnSb_194_2,-3.2274957619999998
Na1Sb1Pb1,NaSbPb_KZnAs_194_2,-3.227493917
Na1Sb1Pb1,NaSbPb_KZnP_194,-3.227402118
Na1Sb1Pb1,NaSbPb_KZnSb_187,-3.21233541
Na1Sb1Pb1,NaSbPb_KZnAs_187_1,-3.2110690330000002
Na1Sb1Pb1,NaSbPb_KCdAs_129,-3.20170538
Na1Sb1Pb1,NaSbPb_NaZnSb_129,-3.201240743
Na1Sb1Pb1,NaSbPb_KCdSb_129,-3.200863902
Na1Sb1Pb1,NaSbPb_NaZnAs_129,-3.2004508030000003
Na1Sb1Pb1,NaSbPb_NaZnP_129_2,-3.2002379519999997
Na1Sb1Pb1,NaSbPb_NaZnP_129_1,-3.200195963
Na1Sb1Pb1,NaSbPb_LiBeP_129,-3.1975227630000003
Na1Sb1Pb1,NaSbPb_YPPt_187,-3.169141343
Na1Sb1Pb1,NaSbPb_NdNiP_194,-3.1222277789999997
Na1Sb1Pb1,NaSbPb_SrLiN_131,-3.093406702
Na1Sb1Pb1,NaSbPb_GeAsSe_52,-3.0891856680000003
Na1Sb1Pb1,NaSbPb_MnCoSb_225,-3.078466222
Na1Sb1Pb1,NaSbPb_LiCdP_216,-3.073784477
Na1Sb1Pb1,NaSbPb_LiZnP_216_1,-3.073730603
Na1Sb1Pb1,NaSbPb_LiCdAs_216,-3.07368399
Na1Sb1Pb1,NaSbPb_LaPIr_109,-3.070730685
Na1Sb1Pb1,NaSbPb_FeAsRh_189,-3.063072838
Na1Sb1Pb1,NaSbPb_SrSnP_129,-3.057928435
K1Ge1Sb1,KGeSb_KSnSb_186,-3.546066625
K1Ge1Sb1,KGeSb_KSnAs_186,-3.539875725
K1Ge1Sb1,KGeSb_NaSnP_186,-3.53974379
K1Ge1Sb1,KGeSb_NaCdAs_62_2,-3.4883927569999997
K1Ge1Sb1,KGeSb_NaCdSb_62,-3.484563917
K1Ge1Sb1,KGeSb_NaCdAs_62_1,-3.471190098
K1Ge1Sb1,KGeSb_KCdAs_129,-3.468243748
K1Ge1Sb1,KGeSb_NaZnAs_129,-3.468118467
K1Ge1Sb1,KGeSb_KCdSb_129,-3.468111725
K1Ge1Sb1,KGeSb_NaZnSb_129,-3.467892565
K1Ge1Sb1,KGeSb_LiFeAs_129,-3.465396213
K1Ge1Sb1,KGeSb_NaZnP_129_1,-3.463206237
K1Ge1Sb1,KGeSb_NaZnP_129_2,-3.463157233
K1Ge1Sb1,KGeSb_LiBeP_129,-3.4628083469999997
K1Ge1Sb1,KGeSb_LiBeAs_129,-3.462535367
K1Ge1Sb1,KGeSb_HfAsRu_46,-3.410560479
K1Ge1Sb1,KGeSb_LaPIr_109,-3.4102096
K1Ge1Sb1,KGeSb_TiFeP_189,-3.4091473289999996
K1Ge1Sb1,KGeSb_MgAgSb_120,-3.396454002
K1Ge1Sb1,KGeSb_KZnSb_187,-3.38111329
K1Ge1Sb1,KGeSb_YPPt_187,-3.3805379330000003
K1Ge1Sb1,KGeSb_KZnSb_194_1,-3.380328593
K1Ge1Sb1,KGeSb_EuPPt_164,-3.3785963430000003
K1Ge1Sb1,KGeSb_KZnAs_187_1,-3.378237347
K1Ge1Sb1,KGeSb_KZnP_194,-3.377778497
K1Ge1Sb1,KGeSb_KZnSb_194_2,-3.3768586519999997
K1Ge1Sb1,KGeSb_NaBeSb_194,-3.3764072769999998
K1Ge1Sb1,KGeSb_KZnAs_194_2,-3.375454563
K1Ge1Sb1,KGeSb_NaBeAs_194,-3.374250898
K1Ge1Sb1,KGeSb_LiZbSb_186,-3.372864725
K1Ge1Sb1,KGeSb_LiBeSb_186,-3.372715247
K1Ge1Sb1,KGeSb_LiMnAs_129,-3.3659278280000002
K1Ge1Sb1,KGeSb_GeAsSe_52,-3.279014723
K1Ge1Sb1,KGeSb_NbCrN_99,-3.220218033
K1Ge1Sb1,KGeSb_SrSnP_129,-3.169464063
K1Ge1Sb1,KGeSb_ZnCuAs_216,-3.153051137
K1Ge1Sb1,KGeSb_LiZnAs_216,-3.151799347
K1Ge1Sb1,KGeSb_LiZnP_216_2,-3.151619797
K1Ge1Sb1,KGeSb_FeAsRh_189,-2.971646479
K1Ge1Sb1,KGeSb_NdNiP_194,-2.96838333
K1Ge1Sb1,KGeSb_SrLiN_131,-2.863528315
K1Ge1Sb1,KGeSb_MnCoSb_225,-2.7910356739999997
K1Ge1Sb1,KGeSb_LiZnP_216_1,-2.719826987
K1Ge1Sb1,KGeSb_LiCdAs_216,-2.7198016430000003
K1Ge1Sb1,KGeSb_LiCdP_216,-2.719748057
Na1Si1Sb1,NaSiSb_KSnSb_186,-3.6878256830000002
Na1Si1Sb1,NaSiSb_KSnAs_186,-3.67970842
Na1Si1Sb1,NaSiSb_NaSnP_186,-3.679690373
Na1Si1Sb1,NaSiSb_HfAsRu_46,-3.6128442880000002
Na1Si1Sb1,NaSiSb_TiFeP_189,-3.605573014
Na1Si1Sb1,NaSiSb_CrNiP_189,-3.6018955630000002
Na1Si1Sb1,NaSiSb_NaZnP_129_1,-3.571271215
Na1Si1Sb1,NaSiSb_NaZnP_129_2,-3.570975142
Na1Si1Sb1,NaSiSb_KCdAs_129,-3.567168328
Na1Si1Sb1,NaSiSb_NaZnSb_129,-3.567139278
Na1Si1Sb1,NaSiSb_NaCdSb_62,-3.556405087
Na1Si1Sb1,NaSiSb_NaZnAs_129,-3.553924023
Na1Si1Sb1,NaSiSb_LiBeAs_129,-3.553922195
Na1Si1Sb1,NaSiSb_LiBeP_129,-3.553747883
Na1Si1Sb1,NaSiSb_LiFeAs_129,-3.550512421
Na1Si1Sb1,NaSiSb_NaCdAs_62_2,-3.547865914
Na1Si1Sb1,NaSiSb_LiBeSb_186,-3.546438313
Na1Si1Sb1,NaSiSb_LiZbSb_186,-3.5461955130000002
Na1Si1Sb1,NaSiSb_MgAgSb_120,-3.54487814
Na1Si1Sb1,NaSiSb_NaCdAs_62_1,-3.544083408
Na1Si1Sb1,NaSiSb_LiFeP_107,-3.5359181019999997
Na1Si1Sb1,NaSiSb_LiMnAs_129,-3.524414515
Na1Si1Sb1,NaSiSb_NdNiP_194,-3.5162737410000005
Na1Si1Sb1,NaSiSb_GeAsSe_52,-3.516046375
Na1Si1Sb1,NaSiSb_BaCuN_15,-3.51336913
Na1Si1Sb1,NaSiSb_LaPIr_109,-3.479479173
Na1Si1Sb1,NaSiSb_KZnAs_194_2,-3.4743370369999997
Na1Si1Sb1,NaSiSb_KZnSb_194_1,-3.435264193
Na1Si1Sb1,NaSiSb_KZnSb_187,-3.435183003
Na1Si1Sb1,NaSiSb_KZnSb_194_2,-3.424528825
Na1Si1Sb1,NaSiSb_YPPt_187,-3.42340624
Na1Si1Sb1,NaSiSb_EuPPt_164,-3.42085732
Na1Si1Sb1,NaSiSb_KZnAs_187_1,-3.4181136469999998
Na1Si1Sb1,NaSiSb_LiFeAs_164,-3.4169789280000002
Na1Si1Sb1,NaSiSb_NaBeAs_194,-3.40948465
Na1Si1Sb1,NaSiSb_KZnP_194,-3.4094616380000002
Na1Si1Sb1,NaSiSb_NaBeSb_194,-3.4093013219999997
Na1Si1Sb1,NaSiSb_NbCrN_99,-3.3785121019999997
Na1Si1Sb1,NaSiSb_SrSnP_129,-3.33850553
Na1Si1Sb1,NaSiSb_ZnCuAs_216,-3.3336869539999996
Na1Si1Sb1,NaSiSb_LiZnAs_216,-3.33180521
Na1Si1Sb1,NaSiSb_LiZnP_216_2,-3.33174468
Na1Si1Sb1,NaSiSb_LiFeAs_194,-3.2871071919999997
Na1Si1Sb1,NaSiSb_SrLiN_131,-3.228894912
Na1Si1Sb1,NaSiSb_MnCoSb_225,-3.22374424
Na1Si1Sb1,NaSiSb_FeAsRh_189,-3.1984462430000002
Na1Si1Sb1,NaSiSb_LiCdAs_216,-3.1241476169999998
Na1Si1Sb1,NaSiSb_LiCdP_216,-3.124145967
Na1Si1Sb1,NaSiSb_LiZnP_216_1,-3.1241350469999998
Na1Si1Sb1,NaSiSb_LiNiN_187,-3.08703617
Li1Ge1Sb1,LiGeSb_KSnSb_186,-3.7248398480000002
Li1Ge1Sb1,LiGeSb_NaSnP_186,-3.714054745
Li1Ge1Sb1,LiGeSb_KSnAs_186,-3.711295205
Li1Ge1Sb1,LiGeSb_MgAgSb_120,-3.6968068539999996
Li1Ge1Sb1,LiGeSb_LiZbSb_186,-3.6819337880000003
Li1Ge1Sb1,LiGeSb_NaCdSb_62,-3.6809398860000004
Li1Ge1Sb1,LiGeSb_LiBeSb_186,-3.678171788
Li1Ge1Sb1,LiGeSb_NaCdAs_62_2,-3.677659058
Li1Ge1Sb1,LiGeSb_EuPPt_164,-3.671055025
Li1Ge1Sb1,LiGeSb_NaCdAs_62_1,-3.669868951
Li1Ge1Sb1,LiGeSb_CrNiP_189,-3.6447372939999996
Li1Ge1Sb1,LiGeSb_LiFeAs_164,-3.644018628
Li1Ge1Sb1,LiGeSb_KCdAs_129,-3.642423388
Li1Ge1Sb1,LiGeSb_LiZnP_216_1,-3.642223107
Li1Ge1Sb1,LiGeSb_LiCdAs_216,-3.64220728
Li1Ge1Sb1,LiGeSb_LiCdP_216,-3.642188623
Li1Ge1Sb1,LiGeSb_NaBeAs_194,-3.6359531080000003
Li1Ge1Sb1,LiGeSb_TiFeP_189,-3.635370951
Li1Ge1Sb1,LiGeSb_KZnAs_194_2,-3.635350925
Li1Ge1Sb1,LiGeSb_LiFeP_107,-3.6351706569999997
Li1Ge1Sb1,LiGeSb_NaBeSb_194,-3.635051307
Li1Ge1Sb1,LiGeSb_KZnP_194,-3.634658887
Li1Ge1Sb1,LiGeSb_LiMnAs_129,-3.63151973
Li1Ge1Sb1,LiGeSb_LiFeAs_129,-3.630881076
Li1Ge1Sb1,LiGeSb_KZnSb_194_2,-3.63053032
Li1Ge1Sb1,LiGeSb_NaZnAs_129,-3.629248842
Li1Ge1Sb1,LiGeSb_YPPt_187,-3.6266384030000003
Li1Ge1Sb1,LiGeSb_KZnSb_187,-3.6048311
Li1Ge1Sb1,LiGeSb_KZnSb_194_1,-3.6044815999999997
Li1Ge1Sb1,LiGeSb_SrSnP_129,-3.600736598
Li1Ge1Sb1,LiGeSb_KZnAs_187_1,-3.597957483
Li1Ge1Sb1,LiGeSb_LaPIr_109,-3.59642464
Li1Ge1Sb1,LiGeSb_LiZnP_216_2,-3.59492063
Li1Ge1Sb1,LiGeSb_LiZnAs_216,-3.594869193
Li1Ge1Sb1,LiGeSb_ZnCuAs_216,-3.591969181
Li1Ge1Sb1,LiGeSb_NbCrN_99,-3.590340271
Li1Ge1Sb1,LiGeSb_NaZnP_129_2,-3.580642633
Li1Ge1Sb1,LiGeSb_LiBeAs_129,-3.5754136869999997
Li1Ge1Sb1,LiGeSb_NaZnSb_129,-3.574117672
Li1Ge1Sb1,LiGeSb_NaZnP_129_1,-3.572675367
Li1Ge1Sb1,LiGeSb_LiBeP_129,-3.572143605
Li1Ge1Sb1,LiGeSb_BaNiN_62,-3.5685612989999997
Li1Ge1Sb1,LiGeSb_NdNiP_194,-3.537411604
Li1Ge1Sb1,LiGeSb_GeAsSe_52,-3.52248658
Li1Ge1Sb1,LiGeSb_SrLiN_131,-3.517606465
Li1Ge1Sb1,LiGeSb_FeAsRh_189,-3.492250538
Li1Ge1Sb1,LiGeSb_LiNiN_187,-3.2326679869999997
Li1Si1Bi1,LiSiBi_SrSnP_129,-3.73768379
Li1Si1Bi1,LiSiBi_KCN_8,-3.690873072
Li1Si1Bi1,LiSiBi_LiBeP_129,-3.689778805
Li1Si1Bi1,LiSiBi_BaNiN_62,-3.685293655
Li1Si1Bi1,LiSiBi_KSnSb_186,-3.678473885
Li1Si1Bi1,LiSiBi_NaSnP_186,-3.67078694
Li1Si1Bi1,LiSiBi_KSnAs_186,-3.670071803
Li1Si1Bi1,LiSiBi_NaCdAs_62_2,-3.662287268
Li1Si1Bi1,LiSiBi_HfAsRu_46,-3.658531378
Li1Si1Bi1,LiSiBi_MgAgSb_120,-3.6507012110000003
Li1Si1Bi1,LiSiBi_NaCdSb_62,-3.645090548
Li1Si1Bi1,LiSiBi_LiZbSb_186,-3.6440785069999997
Li1Si1Bi1,LiSiBi_CrNiP_189,-3.6434826160000013
Li1Si1Bi1,LiSiBi_LiBeSb_186,-3.639454955
Li1Si1Bi1,LiSiBi_NaCdAs_62_1,-3.6356149369999997
Li1Si1Bi1,LiSiBi_NbCrN_99,-3.6225433039999997
Li1Si1Bi1,LiSiBi_LiFeAs_164,-3.614944786
Li1Si1Bi1,LiSiBi_KCdAs_129,-3.604433415
Li1Si1Bi1,LiSiBi_KCdSb_129,-3.604433415
Li1Si1Bi1,LiSiBi_LiFeAs_129,-3.5994474189999996
Li1Si1Bi1,LiSiBi_LiFeP_107,-3.59658186
Li1Si1Bi1,LiSiBi_NaBeSb_194,-3.5948093969999997
Li1Si1Bi1,LiSiBi_KZnP_194,-3.594728302
Li1Si1Bi1,LiSiBi_NaBeAs_194,-3.59440055
Li1Si1Bi1,LiSiBi_KZnAs_194_2,-3.592780605
Li1Si1Bi1,LiSiBi_NaZnAs_129,-3.5917332980000003
Li1Si1Bi1,LiSiBi_NaZnP_129_2,-3.5912121519999998
Li1Si1Bi1,LiSiBi_NaZnP_129_1,-3.59054899
Li1Si1Bi1,LiSiBi_KZnSb_194_2,-3.587653202
Li1Si1Bi1,LiSiBi_LiMnAs_129,-3.5854887069999997
Li1Si1Bi1,LiSiBi_LaPIr_109,-3.582656252
Li1Si1Bi1,LiSiBi_TiFeP_189,-3.577170119
Li1Si1Bi1,LiSiBi_LiZnP_216_1,-3.57597733
Li1Si1Bi1,LiSiBi_LiCdP_216,-3.57597729
Li1Si1Bi1,LiSiBi_LiCdAs_216,-3.5759737830000002
Li1Si1Bi1,LiSiBi_LiFeAs_194,-3.5695287419999997
Li1Si1Bi1,LiSiBi_YPPt_187,-3.56305051
Li1Si1Bi1,LiSiBi_KZnSb_187,-3.55536378
Li1Si1Bi1,LiSiBi_KZnSb_194_1,-3.5553341730000003
Li1Si1Bi1,LiSiBi_KZnAs_187_1,-3.54952983
Li1Si1Bi1,LiSiBi_ZnCuAs_216,-3.484230896
Li1Si1Bi1,LiSiBi_FeAsRh_189,-3.4835073660000004
Li1Si1Bi1,LiSiBi_LiZnP_216_2,-3.481551047
Li1Si1Bi1,LiSiBi_LiZnAs_216,-3.48149478
Li1Si1Bi1,LiSiBi_NdNiP_194,-3.4691450689999996
Li1Si1Bi1,LiSiBi_SrLiN_131,-3.453562102
Li1Si1Bi1,LiSiBi_LiNiN_187,-3.099590947
Li1Si1Sb1,LiSiSb_KCN_8,-3.875838253
Li1Si1Sb1,LiSiSb_KSnSb_186,-3.875529502
Li1Si1Sb1,LiSiSb_KSnAs_186,-3.86753174
Li1Si1Sb1,LiSiSb_NaSnP_186,-3.865631465
Li1Si1Sb1,LiSiSb_BaCuN_15,-3.8349647030000003
Li1Si1Sb1,LiSiSb_MgAgSb_120,-3.82533267
Li1Si1Sb1,LiSiSb_LiZbSb_186,-3.806642465
Li1Si1Sb1,LiSiSb_EuPPt_164,-3.806622342
Li1Si1Sb1,LiSiSb_LiBeSb_186,-3.80592015
Li1Si1Sb1,LiSiSb_NaCdSb_62,-3.802644706
Li1Si1Sb1,LiSiSb_NaCdAs_62_2,-3.7987581180000003
Li1Si1Sb1,LiSiSb_TiFeP_189,-3.79783555
Li1Si1Sb1,LiSiSb_CrNiP_189,-3.797190857
Li1Si1Sb1,LiSiSb_NaCdAs_62_1,-3.795514372
Li1Si1Sb1,LiSiSb_BaNiN_62,-3.783943619
Li1Si1Sb1,LiSiSb_LiMnAs_129,-3.778424722
Li1Si1Sb1,LiSiSb_NaZnSb_129,-3.769824015
Li1Si1Sb1,LiSiSb_KCdSb_129,-3.769712942
Li1Si1Sb1,LiSiSb_KCdAs_129,-3.7694019
Li1Si1Sb1,LiSiSb_LiFeAs_164,-3.759889209
Li1Si1Sb1,LiSiSb_SrSnP_129,-3.7597142569999997
Li1Si1Sb1,LiSiSb_KZnP_194,-3.757951022
Li1Si1Sb1,LiSiSb_NaBeSb_194,-3.75765344
Li1Si1Sb1,LiSiSb_NaBeAs_194,-3.757651468
Li1Si1Sb1,LiSiSb_KZnAs_194_2,-3.757616208
Li1Si1Sb1,LiSiSb_KZnSb_194_2,-3.755287765
Li1Si1Sb1,LiSiSb_LiFeP_107,-3.7530180630000003
Li1Si1Sb1,LiSiSb_LiBeP_129,-3.7511627830000003
Li1Si1Sb1,LiSiSb_LiBeAs_129,-3.750985523
Li1Si1Sb1,LiSiSb_NaZnP_129_1,-3.750915168
Li1Si1Sb1,LiSiSb_NaZnAs_129,-3.750682582
Li1Si1Sb1,LiSiSb_NaZnP_129_2,-3.750609058
Li1Si1Sb1,LiSiSb_LiFeAs_129,-3.7457174380000002
Li1Si1Sb1,LiSiSb_YPPt_187,-3.744247497
Li1Si1Sb1,LiSiSb_FeAsRh_189,-3.74034099
Li1Si1Sb1,LiSiSb_NbCrN_99,-3.7368911939999996
Li1Si1Sb1,LiSiSb_LiZnP_216_1,-3.718374
Li1Si1Sb1,LiSiSb_LiCdP_216,-3.71837353
Li1Si1Sb1,LiSiSb_LiCdAs_216,-3.718362243
Li1Si1Sb1,LiSiSb_LiFeAs_194,-3.714919773
Li1Si1Sb1,LiSiSb_KZnSb_187,-3.712385363
Li1Si1Sb1,LiSiSb_KZnSb_194_1,-3.712358273
Li1Si1Sb1,LiSiSb_KZnAs_187_1,-3.70211429
Li1Si1Sb1,LiSiSb_GeAsSe_52,-3.69261826
Li1Si1Sb1,LiSiSb_ZnCuAs_216,-3.6330766339999996
Li1Si1Sb1,LiSiSb_LiZnAs_216,-3.624653967
Li1Si1Sb1,LiSiSb_LiZnP_216_2,-3.6246322
Li1Si1Sb1,LiSiSb_SrLiN_131,-3.618848682
Li1Si1Sb1,LiSiSb_LaPIr_109,-3.5941594410000004
Li1Si1Sb1,LiSiSb_NdNiP_194,-3.591465489
Li1Si1Sb1,LiSiSb_LiNiN_187,-3.2850296269999997
Cs1Cd1Bi1,CsCdBi_KCdSb_129,-2.22034098
Cs1Cd1Bi1,CsCdBi_KCdAs_129,-2.220338098
Cs1Cd1Bi1,CsCdBi_NaZnAs_129,-2.220084832
Cs1Cd1Bi1,CsCdBi_NaZnP_129_1,-2.219868665
Cs1Cd1Bi1,CsCdBi_LiBeAs_129,-2.219579333
Cs1Cd1Bi1,CsCdBi_NaBeSb_194,-2.216606122
Cs1Cd1Bi1,CsCdBi_KZnP_194,-2.216538385
Cs1Cd1Bi1,CsCdBi_KZnAs_187_1,-2.213631607
Cs1Cd1Bi1,CsCdBi_NaCdSb_62,-2.19467698
Cs1Cd1Bi1,CsCdBi_NaCdAs_62_2,-2.19380699
Cs1Cd1Bi1,CsCdBi_KSnSb_186,-2.151398673
Cs1Cd1Bi1,CsCdBi_NaSnP_186,-2.148195967
Cs1Cd1Bi1,CsCdBi_NdNiP_194,-1.932898089
Cs1Cd1Bi1,CsCdBi_ZnCuAs_216,-1.899583174
Cs1Cd1Bi1,CsCdBi_LiZnP_216_2,-1.89860421
Cs1Cd1Bi1,CsCdBi_SrSnP_129,-1.6195770580000002
Cs1Cd1Bi1,CsCdBi_LiZnP_216_1,-1.411874513
Rb1Ge1Sb1,RbGeSb_KSnSb_186,-3.480754658
Rb1Ge1Sb1,RbGeSb_NaSnP_186,-3.475670538
Rb1Ge1Sb1,RbGeSb_KSnAs_186,-3.4731616919999997
Rb1Ge1Sb1,RbGeSb_NaCdAs_62_1,-3.449901955
Rb1Ge1Sb1,RbGeSb_NaCdAs_62_2,-3.449438303
Rb1Ge1Sb1,RbGeSb_NaCdSb_62,-3.4362623969999997
Rb1Ge1Sb1,RbGeSb_KCdSb_129,-3.418366475
Rb1Ge1Sb1,RbGeSb_NaZnSb_129,-3.418314623
Rb1Ge1Sb1,RbGeSb_LiBeAs_129,-3.413262105
Rb1Ge1Sb1,RbGeSb_NaZnP_129_1,-3.413202993
Rb1Ge1Sb1,RbGeSb_NaZnP_129_2,-3.4129932000000003
Rb1Ge1Sb1,RbGeSb_NaZnAs_129,-3.412965513
Rb1Ge1Sb1,RbGeSb_LiBeP_129,-3.411852057
Rb1Ge1Sb1,RbGeSb_LaPIr_109,-3.3531416089999997
Rb1Ge1Sb1,RbGeSb_MgAgSb_120,-3.342942735
Rb1Ge1Sb1,RbGeSb_KZnAs_187_1,-3.337458103
Rb1Ge1Sb1,RbGeSb_KZnSb_187,-3.336931683
Rb1Ge1Sb1,RbGeSb_KZnSb_194_1,-3.3368107830000002
Rb1Ge1Sb1,RbGeSb_KZnSb_194_2,-3.335020483
Rb1Ge1Sb1,RbGeSb_KZnP_194,-3.334865638
Rb1Ge1Sb1,RbGeSb_KZnAs_194_2,-3.334364055
Rb1Ge1Sb1,RbGeSb_EuPPt_164,-3.333405307
Rb1Ge1Sb1,RbGeSb_YPPt_187,-3.333354587
Rb1Ge1Sb1,RbGeSb_NaBeSb_194,-3.33115862
Rb1Ge1Sb1,RbGeSb_NaBeAs_194,-3.33114728
Rb1Ge1Sb1,RbGeSb_HfAsRu_46,-3.2986739480000002
Rb1Ge1Sb1,RbGeSb_CrNiP_189,-3.2972035639999997
Rb1Ge1Sb1,RbGeSb_TiFeP_189,-3.2966951210000004
Rb1Ge1Sb1,RbGeSb_LiMnAs_129,-3.2920718030000002
Rb1Ge1Sb1,RbGeSb_LiZbSb_186,-3.2526055169999997
Rb1Ge1Sb1,RbGeSb_LiBeSb_186,-3.251983628
Rb1Ge1Sb1,RbGeSb_NdNiP_194,-3.179129886
Rb1Ge1Sb1,RbGeSb_SrSnP_129,-3.119843148
Rb1Ge1Sb1,RbGeSb_ZnCuAs_216,-3.0078811360000004
Rb1Ge1Sb1,RbGeSb_LiZnP_216_2,-3.006521443
Rb1Ge1Sb1,RbGeSb_LiZnAs_216,-3.006295747
Rb1Ge1Sb1,RbGeSb_SrLiN_131,-2.691297495
Rb1Ge1Sb1,RbGeSb_MnCoSb_225,-2.5998815
Rb1Ge1Sb1,RbGeSb_LiZnP_216_1,-2.51448133
Rb1Ge1Sb1,RbGeSb_LiCdP_216,-2.5144620630000003
Rb1Ge1Sb1,RbGeSb_LiCdAs_216,-2.514428583
Li1Zn1Sb1,LiZnSb_KCN_9,-2.79119294
Li1Zn1Sb1,LiZnSb_LiBeSb_186,-2.788948235
Li1Zn1Sb1,LiZnSb_LiZnAs_216,-2.78839019
Li1Zn1Sb1,LiZnSb_LiZnP_216_2,-2.7883898169999997
Li1Zn1Sb1,LiZnSb_ZnCuAs_216,-2.787380148
Li1Zn1Sb1,LiZnSb_LiZbSb_186,-2.78698484
Li1Zn1Sb1,LiZnSb_KCN_8,-2.785453315
Li1Zn1Sb1,LiZnSb_LiFeAs_129,-2.751198617
Li1Zn1Sb1,LiZnSb_NaZnAs_129,-2.74730532
Li1Zn1Sb1,LiZnSb_NaZnP_129_1,-2.74712732
Li1Zn1Sb1,LiZnSb_NaZnP_129_2,-2.74690192
Li1Zn1Sb1,LiZnSb_NaCdAs_62_2,-2.746494938
Li1Zn1Sb1,LiZnSb_LiBeAs_129,-2.746268672
Li1Zn1Sb1,LiZnSb_LiBeP_129,-2.745637092
Li1Zn1Sb1,LiZnSb_NaCdSb_62,-2.7447219169999997
Li1Zn1Sb1,LiZnSb_CrNiP_189,-2.742771878
Li1Zn1Sb1,LiZnSb_TiFeP_189,-2.742731721
Li1Zn1Sb1,LiZnSb_NaZnSb_129,-2.741341593
Li1Zn1Sb1,LiZnSb_KCdAs_129,-2.7413292780000003
Li1Zn1Sb1,LiZnSb_LiMnAs_129,-2.740861302
Li1Zn1Sb1,LiZnSb_KCdSb_129,-2.740277728
Li1Zn1Sb1,LiZnSb_NaCdAs_62_1,-2.740124246
Li1Zn1Sb1,LiZnSb_HfAsRu_46,-2.736461694
Li1Zn1Sb1,LiZnSb_KSnSb_186,-2.709932583
Li1Zn1Sb1,LiZnSb_NaSnP_186,-2.6999672219999997
Li1Zn1Sb1,LiZnSb_KSnAs_186,-2.699473968
Li1Zn1Sb1,LiZnSb_NaBeSb_194,-2.694084503
Li1Zn1Sb1,LiZnSb_NaBeAs_194,-2.693977985
Li1Zn1Sb1,LiZnSb_KZnAs_194_2,-2.693804168
Li1Zn1Sb1,LiZnSb_KZnP_194,-2.693706117
Li1Zn1Sb1,LiZnSb_MgAgSb_120,-2.69336405
Li1Zn1Sb1,LiZnSb_EuPPt_164,-2.689500118
Li1Zn1Sb1,LiZnSb_KZnSb_194_2,-2.683972388
Li1Zn1Sb1,LiZnSb_LiFeAs_164,-2.653584333
Li1Zn1Sb1,LiZnSb_LiFeP_107,-2.6101025780000002
Li1Zn1Sb1,LiZnSb_YPPt_187,-2.60933285
Li1Zn1Sb1,LiZnSb_MnCoSb_225,-2.608001675
Li1Zn1Sb1,LiZnSb_KZnAs_187_1,-2.607438287
Li1Zn1Sb1,LiZnSb_KZnSb_187,-2.6053785069999997
Li1Zn1Sb1,LiZnSb_KZnSb_194_1,-2.6013524969999997
Li1Zn1Sb1,LiZnSb_BaNiN_62,-2.588936524
Li1Zn1Sb1,LiZnSb_BaCuN_15,-2.5783594130000003
Li1Zn1Sb1,LiZnSb_LiCdP_216,-2.571016013
Li1Zn1Sb1,LiZnSb_LiZnP_216_1,-2.5709699230000003
Li1Zn1Sb1,LiZnSb_LiCdAs_216,-2.57092604
Li1Zn1Sb1,LiZnSb_GeAsSe_52,-2.5681638159999998
Li1Zn1Sb1,LiZnSb_LaPIr_109,-2.5668936330000003
Li1Zn1Sb1,LiZnSb_NdNiP_194,-2.555367618
Li1Zn1Sb1,LiZnSb_LiFeAs_194,-2.549818402
Li1Zn1Sb1,LiZnSb_SrSnP_129,-2.503294845
Li1Zn1Sb1,LiZnSb_FeAsRh_189,-2.489017884
Li1Zn1Sb1,LiZnSb_SrLiN_131,-2.470987425
Li1Zn1Sb1,LiZnSb_NbCrN_99,-2.458145185
Li1Zn1Sb1,LiZnSb_LiNiN_187,-2.30555567
Cd1As2,CdAs2,-3.485
Ca1Sb4,CaSb4,-3.984
Ba1Sb4,BaSb4,-4.0710000000000015
Cd1Sb2,CdSb2,-3.0660000000000003
Ca1As4,CaAs4,-4.537
Cs1Bi1,CsBi,-2.844
Zn1As2,ZnAs2,-3.68
Zn1Sb2,ZnSb2,-3.1919999999999997
Cs1As1,CsAs,-3.2
Ba1As4,BaAs4,-4.579
Ba1Bi4,BaBi4,-3.9760000000000004
Rb1As1,sg19_icsd_014010_RbAs_2,-3.2402671460000003
Rb1As1,sg43_icsd_037016_RbAs_2,-3.220940193
Rb1As1,sg88_icsd_042062_RbAs_2,-3.215549372
Rb1As1,sg63_icsd_100672_RbAs_2,-3.214570193
Rb1As1,sg129_icsd_182250_RbAs_2,-3.214455278
Rb1As1,sg67_icsd_165938_RbAs_2,-3.206206155
Rb1As1,sg11_icsd_183248_RbAs_2,-3.204191021
